participant,Filename,phonation,H1c_mean,H2c_mean,H4c_mean,A1c_mean,A2c_mean,A3c_mean,H2Kc_mean,H1H2c_mean,H2H4c_mean,H1A1c_mean,H1A2c_mean,H1A3c_mean,H42Kc_mean,H2KH5Kc_mean,CPP_mean,Energy_mean,HNR05_mean,HNR15_mean,HNR25_mean,HNR35_mean,sF0_mean,sF1_mean,sF2_mean,sF3_mean,sF4_mean,sB1_mean,sB2_mean,sB3_mean,sB4_mean,soe_mean,H1c_sd,H2c_sd,H4c_sd,A1c_sd,A2c_sd,A3c_sd,H2Kc_sd,H1H2c_sd,H2H4c_sd,H1A1c_sd,H1A2c_sd,H1A3c_sd,H42Kc_sd,H2KH5Kc_sd,CPP_sd,Energy_sd,HNR05_sd,HNR15_sd,HNR25_sd,HNR35_sd,sF0_sd,sF1_sd,sF2_sd,sF3_sd,sF4_sd,sB1_sd,sB2_sd,sB3_sd,sB4_sd,soe_sd,session,repetition,comb_no
P0002,AC_P0002_S02_R01_CRK_HDM.mat,CRK,9.941405772495756,8.110575551782683,-0.32616808149405774,-12.361636672325977,-18.723396434634974,-8.852051782682512,-6.895937181663837,1.8308293718166384,8.436753820033957,22.30303140916808,28.66477334465195,18.79344651952462,6.569724957555178,21.57506027164686,18.282459252971137,0.4738013582342954,7.581182512733447,19.383925297113752,26.155809847198643,29.95527504244482,90.15536247877759,444.47743208828524,1535.8793013582342,2645.1041748726657,3830.8149363327675,126.46346859083192,238.08980984719864,302.6387105263158,433.9371179966044,0.02316003976143141,5.453174622774767,6.812574467850865,5.643544971707094,8.084489784416697,5.9160869464321,6.474344122353127,7.921352458551573,2.221212469558565,3.0339357138137646,4.510620885157149,4.4305461171177765,7.057321159497022,6.804336965139402,7.693922041315637,1.3045432885214232,0.3073162913088827,3.877359325906204,4.746252937958978,3.9977492505175207,3.7410267166315134,18.143073026307075,161.7206108192914,408.32816149516776,266.1573391995242,407.6699720850642,95.61766149505871,169.72790271663476,200.82635225160328,240.4310934678725,0.005531927556103718,S02,R01,S02R01
P0002,AC_P0002_S02_R01_MOD_HDM.mat,MOD,10.719721177432543,6.40588552739166,2.4893025347506135,-8.373407195421096,-13.363450531479968,-1.3794497138184791,-1.0877636958299264,4.313833197056419,3.9165772690106295,19.09311529026983,24.08316762060507,12.099175797219951,3.577080130825838,24.039464431725264,18.355592804578905,1.3934225122349102,9.727246116107931,20.28076614881439,26.414955028618152,29.318964022894523,120.4700489396411,403.22808482871125,1542.419782218597,2767.8633433931486,3763.3994461663947,135.50628384991845,245.25448613376835,311.41729934747144,437.25228874388256,0.031018242122719735,7.633953812736428,8.064855310645566,8.45050465193596,9.882505477357313,7.528349697480786,8.601454758902205,9.82214766285309,2.5199276958771275,3.7118087226876377,4.266556275920982,4.938077820227561,7.892441164257304,7.019214821504711,9.436178316517509,1.5972587091558994,1.3465158895941483,4.438303068009403,4.476811298080815,3.974513254589239,3.911753548839083,18.075788495112793,167.19276820701862,428.57512026188937,293.3213541367959,373.512088953417,94.63562919386412,188.35065222055152,234.9369898126263,251.0504724188781,0.009936712542909504,S02,R01,S02R01
P0002,AC_P0002_S02_R02_BRT_HDM.mat,BRT,12.343726666666667,6.610711111111111,0.5454081481481482,-11.933373333333334,-16.135733333333334,-6.01634,-5.151294814814815,5.737264640474425,6.065302222222222,24.277127407407406,28.479422962962964,18.360064444444443,5.696703703703704,21.135848888888887,18.296772592592593,0.6539488888888889,10.731079259259259,21.396736296296297,27.425241481481482,31.017293333333335,107.7753288888889,419.7107674074074,1582.8164088888889,2754.4104637037035,3832.0184955555555,203.32974666666667,280.8545,371.4546585185185,410.2356185185185,0.0334304381245196,7.12199074501526,7.626989964459368,8.691612135404634,10.998683462283735,7.910952845120291,9.049898702255307,10.261266856238187,2.724151217621982,5.226721117937596,7.017243570129569,5.941267554595689,9.138104822041399,7.235180273321355,10.455116087407461,1.6107229896644548,0.46211109946962636,3.9402699209637073,4.195798510968034,3.8944017798106447,4.0132661730460075,15.08197449610761,211.87729292136268,357.1523758743702,305.06274453838853,340.6463216335088,157.9170381995068,214.99732962038354,230.92654507202627,233.33072189547354,0.010367736740272275,S02,R02,S02R02
P0002,AC_P0002_S02_R02_CRK_HDM.mat,CRK,8.800817957166393,7.008454695222405,-1.3058278418451401,-13.981026359143328,-20.682290774299837,-9.615161449752883,-8.733588138385503,1.7923863261943986,8.314272652388798,22.781855848434926,29.48312191103789,18.41599258649094,7.427768533772652,21.126710049423394,18.195431630971992,0.3671383855024712,7.819285008237232,19.863546128500825,26.871766062602966,30.621447281713344,82.97349917627677,459.0932438220758,1511.4461309719934,2676.7690617792423,3765.6030049423393,124.13538220757826,245.36445634266886,284.31923228995055,382.5960848434926,0.01306875,4.978663302461973,6.386567117326202,5.636821204238824,8.446678485869901,5.814557680022521,7.717987750403593,9.034102729948284,2.315537603292451,2.8467487636409126,5.5010720936498325,4.176340298653152,7.593068656231598,8.06663835321023,9.184246075403658,1.3425093445984606,0.2280242295438284,3.845848696841846,4.375725344739342,3.76576691542427,3.452418241112031,14.053299615230301,151.24924204405158,416.8166035570039,279.26763865778014,402.0350168986885,103.76793104318514,170.43992613492824,183.17046600572803,229.4595648455659,0.003979281916031781,S02,R02,S02R02
P0002,AC_P0002_S02_R02_MOD_HDM.mat,MOD,11.096504489795919,7.52965306122449,3.160225306122449,-6.726612244897959,-12.824629387755103,-1.9034938775510204,-1.6901526530612245,3.5668448979591836,4.369431836734694,17.823102040816327,23.92114693877551,13.000007346938775,4.850381224489796,24.334084897959183,18.486857959183673,1.7069175510204082,9.21558775510204,19.84496163265306,26.018404081632653,29.455940408163265,118.65407102040817,411.61689224489794,1558.7315975510205,2800.1673420408165,3882.025506122449,134.1759812244898,250.04295591836734,341.2201281632653,396.4427330612245,0.03292281879194631,7.7046537431912965,8.522625669470692,8.778674632061545,10.301992034541275,7.1749777849023015,8.50284284689097,10.048348980099219,2.451254821136702,3.5893021476770284,4.620701723955865,4.345011430706083,7.903179999139725,7.909042323173219,9.022386343208751,1.7492626899828663,1.6623464941349098,4.927170632839031,5.04467824129223,4.69691340772042,4.533276236002328,19.21718938549865,179.60616470152772,433.88343718465495,338.4225261036257,329.79642488300954,119.44242156451328,184.62868295910064,194.93700869880666,203.90287240888222,0.00990843466558325,S02,R02,S02R02
P0002,AC_P0002_S02_R03_BRT_HDM.mat,BRT,11.597680515759313,6.11718553008596,-0.19786174785100286,-13.886093839541548,-17.05688681948424,-5.73271346704871,-5.9579756446991405,5.480485673352436,6.315040114613181,25.483779369627506,28.65458452722063,17.330400429799425,5.760124641833811,22.996570200573068,18.37455300859599,0.6040472779369628,11.550430515759313,22.21868123209169,27.946397564469915,31.14227793696275,108.2266740687679,446.27655444126077,1579.587973495702,2803.4006661891117,3848.2477915472778,223.6552299426934,300.54124928366764,343.1901805157593,403.9285938395415,0.0311373989713446,7.409081009067989,8.252711532283675,8.148002263251275,10.311800415117801,7.829668322949321,9.489642723006654,11.05317235875013,2.779263038223783,4.544106763328285,6.391692492415102,6.597241978478516,9.67966878173674,8.28986791003423,10.709992020723323,1.7700751155673586,0.4982865816740965,3.8973208261178316,4.120806164225278,4.126288134909527,4.347886864005764,11.924279435281694,217.27786668889357,415.1256185836388,277.62152000503175,344.8553835880179,184.51002344414397,224.3012692251321,212.82361443838485,216.69104624396562,0.010360888929341247,S02,R03,S02R03
P0002,AC_P0002_S02_R03_CRK_HDM.mat,CRK,8.1522072147651,6.412842989084803,-0.32604614093959733,-12.521327181208054,-19.248086409395974,-8.701756711409397,-7.070903523489933,1.744748322147651,6.7334991610738255,20.67354110738255,27.400290268456377,16.85394211409396,6.744852348993288,24.74548909395973,18.34161241610738,0.4345671140939597,8.67201510067114,20.48346308724832,27.01863590604027,30.962427852348995,84.93847063758389,442.71671895973157,1512.1807130872483,2723.928963087248,3947.0528548657717,133.75423573825503,282.9317365771812,373.14749748322146,377.706913590604,0.02050879007238883,5.137515290656362,6.609393958896556,6.275449263571974,8.714003299475735,6.22578665790433,6.958495208348316,8.640397532598312,2.7187210355729223,2.7764667723627743,5.704405102355235,4.573565487760857,7.011713744856062,7.383491646917143,8.61080966643392,1.4482230621454149,0.33438105363007803,3.608948868803646,4.359337560924695,4.029564088153961,3.7252727749144956,14.93889836787909,181.18562346396556,432.97845882605054,354.2795981871655,370.96783891850686,110.87038442238328,223.4452623845457,211.95998488121447,213.30850688228,0.006046205394565759,S02,R03,S02R03
P0002,AC_P0002_S02_R03_MOD_HDM.mat,MOD,10.50223268921095,6.623033816425121,1.2210305958132044,-9.284361513687601,-15.467763285024155,-4.667999194847021,-4.474283413848632,3.879195652173913,5.4020225442834136,19.78657085346216,25.970002415458936,15.170217391304348,5.695308373590982,23.102662640901773,18.18587922705314,0.9537020933977456,9.586702898550724,21.04528663446055,27.014118357487924,30.539781803542674,111.70814814814815,420.4873599033816,1597.3514355877617,2817.4772858293077,3840.4776803542672,145.85772544283415,288.09743236714974,388.1992334943639,402.2981030595813,0.031760923330585326,6.714980476933838,7.402161159938034,8.07012922804354,9.715657130880809,6.459464303747068,8.084640006098132,9.35730653668379,2.3330045053802433,3.921737259076063,5.1909639712735,4.320244817557957,7.8230334476705234,7.52730773686219,9.45800430835675,1.37643886648484,0.862125669636053,4.16383700573038,4.251765833655119,4.063443157743676,4.017925403869845,14.878865269694845,181.82675742978864,438.75389781607504,372.6418073788638,348.7206326272879,132.5527874575629,211.69494520087764,215.76527208770932,236.33907432557731,0.00957128318738025,S02,R03,S02R03
P0002,AC_P0002_S03_R01_BRT_HDM.mat,BRT,10.9590352,3.3373976,-3.942132,-17.6242144,-20.3467376,-8.2672312,-8.1504152,7.6216248,7.2795144,28.583264,31.3057808,19.2262496,4.2082848,20.3663432,17.843972,0.4093496,12.04568,21.7612288,27.9115104,31.0232104,103.0855536,478.99942,1568.672096,2740.0743888,3741.5835936,216.9209984,244.3237816,291.1207216,384.8462392,0.032661423841059606,7.806911033095221,7.502383575088683,7.705563309980348,9.355843499851181,7.195328547820114,8.392399427211698,9.253677452338746,3.157561639054494,4.073258299633484,5.961451986935567,6.224034832520501,9.41774008774866,7.199873125973335,9.067008856966204,1.4454789748693793,0.28230326013772405,3.773900269932675,4.295700271423518,4.150118693197333,4.13951188526503,10.764987503824287,200.56623364876262,363.302766165035,250.7425640259002,365.45625514838144,170.45769461441688,172.29496686744912,192.61494244405827,211.3981744323878,0.009253876786780545,S03,R01,S03R01
P0002,AC_P0002_S03_R01_CRK_HDM.mat,CRK,9.03808671586716,7.106914285714286,-2.064483870967742,-13.154012903225807,-18.780163133640553,-6.870206451612903,-6.171223963133641,1.9228405529953918,9.171384331797235,22.183779723502305,27.809938248847928,15.899959447004608,4.106751152073732,23.876112442396312,18.717967741935485,0.36371244239631334,8.545376958525345,20.43247281105991,26.801593548387096,30.010954838709676,79.73899815668203,440.49287557603685,1489.4559225806452,2639.5699751152074,3744.690056221198,116.6361069124424,233.0455861751152,260.833199078341,347.0968,0.018941387559808613,5.585271982377148,6.752766482077214,5.785321045588027,8.677110863372537,6.188127183474902,6.936789793423917,8.264274173620356,2.0152480443540335,3.0638103972216175,4.974818269442576,4.0601972725398126,6.809840341869167,6.837492253468838,9.042607220149428,1.5748228119950065,0.23683083294538496,3.8130461910882563,4.683074634838587,4.3528345858197,4.274260742364115,14.174980323238662,164.5482944661024,406.7302027393134,247.4318719340873,407.32285758014166,98.00043791936383,204.78594887335083,190.13861714605727,212.9683798756679,0.004821375557243883,S03,R01,S03R01
P0002,AC_P0002_S03_R01_MOD_HDM.mat,MOD,10.623064051240993,6.1764419535628505,0.2549591673338671,-10.306371497197759,-14.885496397117695,-2.983470776621297,-3.4789415532425942,4.44662449959968,5.921502802241793,20.929451561249,25.508550040032027,13.606537229783827,3.7338935148118493,23.190945556445158,18.42127221777422,1.384181745396317,10.576994395516413,21.545940752602082,27.178257005604483,30.45256845476381,117.24081425140112,423.63789831865495,1538.4713803042434,2785.3310944755804,3784.9458751000802,148.35299119295436,276.6938919135308,361.5657213771017,379.12965492393914,0.034174447174447176,7.779501589219157,8.423322227184597,9.056360822918986,10.694857982719224,8.268581994253921,10.495941273372733,12.499040824120208,2.4225147817300456,4.474015099882265,5.257412438256014,5.642321484963569,10.106510305010701,9.029791123622294,12.256528277555104,1.650287296628993,1.4091367895920845,4.62107263041575,4.494743083237066,4.242952297152824,4.3429089470207725,20.936522682297728,172.33009538395126,513.2779143309966,428.15436260426355,354.9414588959152,125.52991558966906,201.3657445567029,214.61276585416104,212.1909835493819,0.009789080682896864,S03,R01,S03R01
P0002,AC_P0002_S03_R02_BRT_HDM.mat,BRT,11.816964398734177,6.472628164556962,0.1703844936708861,-12.513266613924051,-16.097992879746837,-5.759822784810127,-4.7939968329374505,5.34434414556962,6.307214568487727,24.330228639240506,27.914959651898734,17.576784810126583,4.960598892405064,21.93423655063291,18.21367088607595,0.6895158227848102,9.844772943037976,20.425557753164558,25.995056170886077,29.294205696202532,105.57413765822785,430.3450094936709,1597.6632444620252,2710.521091772152,3777.0974612341774,205.485855221519,280.9588053797468,345.7828219936709,392.82533306962023,0.03015996718621821,7.433331410411182,7.901502686856577,7.994514945999045,10.47884400854713,7.389422894792306,7.7975179526523,9.394273326574005,2.4416928507233857,4.432898056012741,6.482160608251424,5.384615936444352,8.336658889922669,7.332789758248126,9.819406385856674,1.5907159945656764,0.5945447686547367,3.8576604961338976,4.329179204439571,4.1772845512959185,4.2732508946521355,13.582236922113761,204.65192536990403,399.4388726509515,271.8390631592545,341.21728067915797,155.64763968089835,208.63641684495903,219.428096115421,211.2521760957914,0.008915301434641183,S03,R02,S03R02
P0002,AC_P0002_S03_R02_CRK_HDM.mat,CRK,9.958492714025502,8.458067395264116,0.6559116575591986,-11.549457194899817,-17.951212204007287,-6.106596539162113,-5.390342440801457,1.5004061930783241,7.80216029143898,21.507920765027322,27.9097058287796,16.065074681238617,6.046239526411657,22.01120673952641,18.69104644808743,0.5852905282331512,6.522356102003643,17.663185792349726,24.568879781420765,28.050700364298724,79.72852823315118,455.5390109289618,1525.4129444444445,2666.67510564663,3809.3296666666665,120.23271493624772,234.5039262295082,244.40574772313298,377.29803187613845,0.017951132300357567,5.337999037570762,6.263575634804736,6.137489884953301,8.847958543572457,6.273714025605109,7.001571246905507,8.630506890243252,2.417123855109001,3.045681842071744,5.546420064633556,4.40422641757525,6.861145239407251,7.830542896432892,9.174116973450001,1.6483846557245152,0.44006677449879117,4.086498749636245,4.768562272610597,4.052473062655332,3.801833663814175,17.944430887991825,173.3958324404835,404.5358492685389,253.1005481228287,369.864159100657,108.21426896941561,188.55580340074712,182.9505602873168,207.0898875399891,0.004967795622450419,S03,R02,S03R02
P0002,AC_P0002_S03_R02_MOD_HDM.mat,MOD,11.36443103448276,7.297908307210031,1.8463934169278997,-8.70310423197492,-14.309692006269593,-2.3746203921568627,-1.7247045454545455,4.069731764705883,5.451519592476489,20.06755172413793,25.6741434169279,13.73718103448276,3.571103448275862,23.403095611285266,18.802738244514106,1.267005485893417,9.927416144200627,20.319129310344827,26.854954545454547,29.92535188087774,116.17880329153606,430.26353605015674,1527.8297586206897,2766.7721112852664,3818.5326794670846,141.05746081504702,266.74665203761754,302.2685634796238,396.80069278996865,0.03195443645083933,7.423742050059946,8.082053695823486,8.527964173328375,10.101454353109293,7.641786610829802,8.16423901942507,9.885761196499072,2.490876841234314,3.9692145904087717,4.7133907042230065,4.76387233235981,7.333128824519909,7.823447788280863,9.46149603800191,1.7861820012603435,1.0880656442717007,4.542197429510189,4.7141254154591055,4.497481419234952,4.512671556806693,17.22705139313364,185.97339195990912,431.7176268003088,301.08811596328957,348.5796504925779,121.30180606306892,204.57600991591863,197.95869884088538,225.11285291988867,0.009344791185583456,S03,R02,S03R02
P0002,AC_P0002_S03_R03_BRT_HDM.mat,BRT,12.510845015576324,7.105282710280374,1.216427570093458,-11.712975856697819,-15.252843457943925,-3.187888629283489,-3.28752492211838,5.405573987538941,5.888855140186916,24.22381230529595,27.763714953271027,15.698746884735202,4.503952492211838,22.722231308411214,18.08542133956386,0.7595778816199377,9.685241433021806,19.4242523364486,25.407123052959502,28.26678348909657,107.92174299065421,421.938535046729,1587.2856331775702,2735.2398964174454,3806.093472741433,203.2026316199377,307.29369859813085,286.6668683800623,375.4641199376947,0.030248387096774194,7.664843120742575,8.093697336539558,8.988072238153897,10.039656562794917,7.476351835289135,8.199907214323726,9.19714494747588,2.433644145503936,5.378235052492281,6.583718618992243,6.349988468678988,8.986690498765718,7.2947014748548975,9.330338633042732,1.5114646252463986,0.5736823808122691,3.799620974570254,4.252515915920164,4.636607284294677,4.869750790076558,13.431196991093227,211.47835799852356,414.1580768714392,259.48168568000193,371.3386600415739,147.89745432223197,211.11046621265012,194.76852198232814,215.02677008122305,0.009809299370278666,S03,R03,S03R03
P0002,AC_P0002_S03_R03_CRK_HDM.mat,CRK,9.877296557811121,8.757429832303618,0.8590256183745583,-11.138358340688438,-16.378932921447486,-5.510727272727273,-4.5513715798764345,1.119902030008826,7.89917652250662,21.015668137687555,26.256212709620478,15.388019417475729,5.409610767872904,22.21890291262136,18.920631950573696,0.6753574580759046,5.873421006178288,16.432789938217123,23.23948102383054,26.881281553398058,77.4875013239188,462.81655075022064,1497.2783759929391,2630.72893733451,3850.1165736981466,133.2186778464254,226.4085675198588,269.73369549867607,340.56679170344216,0.015349765258215962,5.329628407113592,6.392371325435822,6.019973857807025,8.190848007916701,5.513293455544087,6.9168908087381595,7.894088885978015,2.2986909176180452,2.816210323991023,5.174797668772984,4.586402657361943,7.604192701578003,7.629583938551061,8.600563250276954,1.6555559701352123,0.5532102810358007,3.5906407356327374,4.6245425994817735,4.051530024087137,3.7882218127788043,13.555094410195023,177.18056057547986,400.90448104592133,267.1022061034982,394.67759858825684,123.03077815900842,184.03862843334625,191.5450880605817,208.07958084409717,0.004869841716802681,S03,R03,S03R03
P0002,AC_P0002_S03_R03_MOD_HDM.mat,MOD,13.503355294117647,9.279164705882353,4.961753725490196,-5.769604705882353,-10.915734901960784,0.10188461538461538,0.40563607843137256,4.224205490196079,4.317414901960785,19.272969411764706,24.419100392156864,13.401551372549019,4.556109803921569,24.669927843137256,18.78535450980392,1.8508635294117648,7.784156862745098,17.927901960784315,24.158592156862746,27.194013333333334,113.36308235294118,415.6173631372549,1553.890854901961,2733.832094117647,3825.991743529412,137.40401960784314,251.800048627451,302.41295607843136,381.94362039215684,0.03254552780016116,7.027393149139168,7.845827478684702,8.222495664734017,9.969567006117156,7.158486983104857,7.903374192265488,9.060594964590079,2.5946582785685677,4.3737659803062385,5.013391805186707,4.835359581935639,7.451303964850542,7.318026695305802,8.819556932352972,1.6504409714154638,1.7615996949607498,4.153078559536961,4.811159576603385,4.638034112647267,4.624972734679133,19.319984327009205,189.5823195150185,420.3811617973965,285.01567420440597,365.391141811833,120.8164569986248,202.35783369451667,181.20776837483373,208.80037145440207,0.008419144738538492,S03,R03,S03R03
P0003,AC_P0003_S01_R01_BRT_HDM.mat,BRT,17.646531926121373,8.27950105596621,4.383697625329815,-6.208145646437995,-6.545595778364116,2.9733915567282323,3.692588918205805,9.371388918205804,3.891434300791557,23.85468443271768,24.192130343007914,14.67314036939314,0.6911029023746702,26.52218839050132,18.597371503957785,1.7076131926121372,8.512448548812666,16.992808443271766,21.66796147757256,24.745377308707123,112.53872770448548,376.9863857519789,1491.8102622691292,2550.3943298153035,3600.12096939314,202.5029060686016,248.77145277044855,258.25696464379945,429.1778110817942,0.030857142857142857,8.729447521615507,7.600374058811874,8.66290577933138,10.500256960545663,8.317287767155332,8.53208592440737,9.26894923928301,3.147816100894613,4.323896296694371,6.012676496905227,6.011769492876723,7.742813471702825,6.08538949559181,8.154104768999137,1.7767757229376175,1.561154458613388,4.063850026433812,4.860709971100922,4.712888529729702,4.882854393065356,19.63099379813395,205.39681864529638,404.2930685244869,240.33819659116875,445.2969343729014,149.42771704113423,217.07807246894828,196.23467705806408,225.14182384194334,0.010938634823887225,S01,R01,S01R01
P0003,AC_P0003_S01_R01_CRK_HDM.mat,CRK,4.452924528301887,2.0936811320754716,-3.573932075471698,-11.944343396226415,-14.032396226415095,-4.285950943396227,-3.518722641509434,2.359241509433962,5.667628301886793,16.39724150943396,18.485335849056604,8.738894339622641,-0.05522075471698112,27.652709433962265,18.02535471698113,0.3867584905660377,9.993175471698112,20.598209433962264,25.34768679245283,28.47659433962264,101.70213018867925,364.03798679245284,1408.7698264150943,2506.228724528302,3481.5481867924527,94.25494905660378,239.24331509433964,257.7739754716981,389.9913754716981,0.022012096774193548,6.7439876315038845,7.2745261542994415,7.513292700872775,10.296622004070585,8.07658239556957,8.384015278291471,8.294583697281414,1.6895369501801913,3.12388819928261,5.187138794692153,4.448187128493177,8.190693382098491,5.836103501619039,7.71770480064455,1.6251838653073112,0.3571740455867664,5.104242522186338,5.327173416029151,5.105572860183085,4.909129271058963,24.31689708202045,159.14616543688533,447.1360488060165,241.61013512175654,430.5921410728074,80.72429759711443,230.79694322568116,193.5297681633756,242.51448063094722,0.00647293158247667,S01,R01,S01R01
P0003,AC_P0003_S01_R01_MOD_HDM.mat,MOD,10.39354100620262,4.418527911784976,-0.9362804962095107,-10.264944865609925,-12.967459682977257,-4.609563059958649,-1.9806664369400413,5.974991729841489,5.354808407994486,20.658465196416266,23.36099862164025,15.003082701585114,1.0443983459682977,26.933522398345968,18.947459682977257,0.684880771881461,11.85204410751206,21.597572019297036,26.622665747760166,29.99993177119228,111.60004203997244,385.02007925568574,1441.2699207443143,2486.9364989662304,3524.9794596829774,126.12440799448656,253.0001461061337,272.8122170916609,327.1400137835975,0.028334757834757834,8.004486870642168,8.10505341426036,7.954616385680493,10.288287486115369,8.228448955967316,8.981189420460584,9.325259015227017,2.038613599196304,3.2827859735436262,4.659258696031644,4.552932007641339,7.584448186327517,6.392381469010512,7.887479098175357,1.922158430154704,0.674809867665693,5.386350792011686,5.1667417717567945,4.961117204746616,4.900600117103559,20.030880400580735,163.6636226424563,422.2055256991134,288.45203482717136,356.71230779897104,101.24774777223772,253.55791052243154,190.6544387143049,192.66751137215766,0.009665122128427687,S01,R01,S01R01
P0003,AC_P0003_S01_R02_BRT_HDM.mat,BRT,15.992711854792967,6.003382302892796,1.6864685195689166,-8.456643788996029,-9.999336925694838,-0.25651730005672146,1.6766868973340896,9.98932955190017,4.316926829268293,24.44936245036869,25.99204821327283,16.249255246738514,0.009766307430516164,26.734010209869542,17.619975609756096,1.0629517867271696,8.757837209302325,17.91213045944413,23.198377765173,26.579131026659105,111.92970731707317,379.6157646057856,1486.3332580828135,2617.0445008508223,3682.4834049914916,195.8025065229722,258.1647884288145,311.3206500283608,418.38368973340897,0.02721657910099241,8.51749147935043,7.27074673154266,8.094934370700567,9.87406731422954,7.537076845619164,8.435914030243868,8.885350091476901,3.354126610752691,4.312484819401861,6.271875963975069,6.5805620823351845,8.581528862379733,5.9855029973686324,7.609784632058927,1.1871355379413806,1.0729816722900265,4.002793545956939,4.54952709470642,4.665266029036787,4.909142490313379,21.208791456515307,197.72270965610153,391.6824561647375,307.85548908379764,427.6480590574647,164.23231648182633,228.2719169252238,205.31775419512667,225.57056493131884,0.010936751286884745,S01,R02,S01R02
P0003,AC_P0003_S01_R02_CRK_HDM.mat,CRK,3.737162726008345,1.379087621696801,-4.563500695410292,-13.390687065368567,-16.71240611961057,-6.2970528511821975,-3.874454798331015,2.358070931849791,5.9426077885952715,17.127863699582754,20.449554937413073,10.034196105702364,-0.6890556328233658,29.76831293463143,17.771859527121002,0.23213788300835655,11.618682892906815,21.769287899860917,27.91589568845619,31.465635605006955,99.53694158553546,354.75352433936024,1354.7650180806677,2522.232549374131,3503.5614937413075,115.35953546592489,273.3937107093185,287.18958136300415,395.4031043115438,0.02048798798798799,6.585541306165378,7.553420725331777,7.023637620821613,9.47360856736911,6.989609434278199,7.736762247195286,8.417210241587629,3.095212438288712,3.839877993832077,5.449508707845487,4.416493333439723,7.033447606676419,6.027765029460138,8.10415003083419,1.6647206532926,0.20907025154980624,5.082160598384412,5.404036324127151,5.093891526861623,4.929986804737565,33.70569525665869,164.55526452149746,414.0951282048014,305.5330059098467,451.9313796988721,108.91348324951124,286.74713544696266,198.4229265301369,225.58017559788632,0.006894958810489859,S01,R02,S01R02
P0003,AC_P0003_S01_R02_MOD_HDM.mat,MOD,10.033230665770006,3.4810349697377267,-1.5839623402824479,-11.35372091459314,-15.112761264290517,-5.089977807666442,-2.92744384667115,6.552225958305312,5.06498184263618,21.386932078009416,25.145984532616005,15.123201748486887,1.3434653665097511,26.69373705447209,18.25719031607263,0.5816462676529927,11.80793476798924,21.825375924680564,27.834808338937457,31.45668997982515,115.12970410221924,387.4220894418292,1422.7553409549428,2593.738107599193,3605.855659045057,135.29581170141225,260.30154337592467,287.14213180901146,391.88763349024885,0.023674289674289674,8.021203895716857,8.121774488371411,8.55198170480588,12.050537089586353,9.211604328545903,9.888798299339781,10.603247307676064,2.3572733496003835,4.060133641240231,6.735316908563037,6.317259439035539,8.120183407927549,6.73879454476332,8.92595779382464,1.6084820756159393,0.6173173456225336,5.307090401344545,5.2266062430823625,5.035758151635246,5.2161803326288325,19.625213312190876,186.96451772347086,413.1719023591262,293.3042296410738,363.4212722979336,127.46987591968278,243.74683313387004,205.38257980746621,227.9409881021593,0.008918295962559704,S01,R02,S01R02
P0003,AC_P0003_S01_R03_BRT_HDM.mat,BRT,15.402904923599321,5.27812570781427,1.5365297113752123,-8.86706168647425,-10.973326160815402,-2.0520514997170345,0.07233389926428976,10.127778155065082,3.738597057159027,24.269955857385398,26.370006791171477,17.454932654216186,1.4642014714204867,26.29940350877193,17.499328805885682,0.9301946802490096,8.58615506508206,18.581636672325978,23.783681380871535,27.321320316921337,110.03815789473684,381.710246745897,1488.268986983588,2563.0121222410867,3612.296249575552,193.6598375778155,273.494701188455,319.24828126768534,436.8064227504245,0.026688410017472335,8.066924367212993,6.85652570698826,7.57540340478938,9.7932073671991,7.509686677889726,8.128898557759959,8.912543256404518,3.336799148043071,3.711040410165369,6.163382113249836,6.535490585101422,8.207780225935107,6.562539548034906,8.217759544181732,1.24301512377806,0.9406018003930258,3.770274081219479,4.623643316229083,4.432618234025675,4.685911529130045,18.492310273117027,206.3412363371786,394.5864789542192,292.3064496768211,428.39957053897723,167.47142593508843,252.8020457857669,194.31287235490848,206.41859366101048,0.010424450686766762,S01,R03,S01R03
P0003,AC_P0003_S01_R03_CRK_HDM.mat,CRK,5.049586340206186,2.2001829896907217,-3.69330412371134,-12.582095360824741,-15.493065721649485,-4.9876340206185565,-2.596737113402062,2.849422680412371,5.893474226804123,17.631711340206184,20.54266494845361,10.037219072164948,-1.0965721649484537,29.521194587628866,17.88690850515464,0.28381701030927836,11.109918814432989,21.252963917525772,27.123140463917526,30.506307989690722,102.120125,365.7165283505155,1380.684524484536,2552.347287371134,3550.132132731959,100.44953092783506,257.86905283505155,288.61340721649486,413.7935953608247,0.02451984126984127,6.211561239538394,7.273234342526733,7.091468937799595,9.21640550749784,6.948904310348846,7.370510096941192,8.119283325783739,2.128494184480852,3.6378967928548933,4.898667326784244,4.432110417409717,6.503768430662903,6.087072277875122,7.722057187514742,1.5318187783424015,0.24700464672516673,4.34162462113202,4.669199307885763,4.351594191482151,4.457207886817741,24.43605563395298,156.3668991242418,436.3829192691881,318.2701424733659,422.9196961321958,74.53191436341328,293.90116815881476,216.3110086293026,237.99961437838357,0.007142142663730262,S01,R03,S01R03
